Country,Year,Crop,Yield,Yield_Unit,Rainfall,Pesticides,Avg_Temperature,Yield_Normalized,Rainfall_Normalized,Pesticides_Normalized,Temperature_Normalized,Country_Index,Crop_Index,Yield_Category,Rainfall_Category,Temperature_Category,ID,Processing_Date,Processing_Version,Data_Quality_Score
china,2006,"Rice, paddy",62796.0,hg/ha,645.0,1537000.0,22.15,0.18056143077078027,0.22406639004149378,0.8510520454275093,0.7285669092059475,0.0,1.0,Medium,Low,Hot,40091,2025-12-01,v1.0,100
china,2011,"Rice, paddy",66873.0,hg/ha,645.0,1787002.0,18.02,0.19229363606279046,0.22406639004149378,0.9894806199220514,0.597912053147738,0.0,1.0,Medium,Low,Temperate,40092,2025-12-01,v1.0,100
china,1992,Sorghum,35961.0,hg/ha,645.0,799174.0,11.46,0.10333952029467201,0.22406639004149378,0.4425105081397676,0.39038279025624806,0.0,4.0,Medium,Low,Cold,40093,2025-12-01,v1.0,100
china,1992,Sorghum,35961.0,hg/ha,645.0,799174.0,4.24,0.10333952029467201,0.22406639004149378,0.4425105081397676,0.16197405884213856,0.0,4.0,Medium,Low,Cold,40094,2025-12-01,v1.0,100
china,2000,Sorghum,29026.0,hg/ha,645.0,1279533.0,15.26,0.08338297290686465,0.22406639004149378,0.7084900267661135,0.5105979120531478,0.0,4.0,Medium,Low,Temperate,40095,2025-12-01,v1.0,100
china,2002,Sorghum,39471.0,hg/ha,645.0,1312285.0,16.75,0.11344009438713112,0.22406639004149378,0.7266251323726497,0.5577348940208795,0.0,4.0,Medium,Low,Temperate,40096,2025-12-01,v1.0,100
china,2008,Sorghum,37505.0,hg/ha,645.0,1672300.0,15.25,0.10778262183277938,0.22406639004149378,0.925968990608394,0.5102815564694717,0.0,4.0,Medium,Low,Temperate,40097,2025-12-01,v1.0,100
china,2010,Sorghum,44842.0,hg/ha,645.0,1758000.0,19.12,0.12889598710809916,0.22406639004149378,0.9734219263216374,0.6327111673521038,0.0,4.0,Medium,Low,Temperate,40098,2025-12-01,v1.0,100
china,1993,Soybeans,16191.0,hg/ha,645.0,844800.0,16.16,0.04644825254312888,0.22406639004149378,0.4677740745907879,0.5390699145839923,0.0,5.0,Low,Low,Temperate,40099,2025-12-01,v1.0,100
china,1990,Sweet potatoes,166375.0,hg/ha,645.0,765307.0,16.66,0.4786262068171681,0.22406639004149378,0.42375801603007784,0.554887693767795,0.0,6.0,High,Low,Temperate,40100,2025-12-01,v1.0,100
india,1993,Maize,16015.0,hg/ha,1083.0,66388.0,25.22,0.045941785010287624,0.3892870614862316,0.03675966858825402,0.8256880733944953,2.0,0.0,Low,High,Hot,40101,2025-12-01,v1.0,100
laos,1994,Cassava,120812.0,hg/ha,1834.0,35.59,24.5,0.34751154659645184,0.6725763862693324,1.9684385818037342E-5,0.8029104713698196,65.0,7.0,High,High,Hot,40102,2025-12-01,v1.0,100
pakistan,2010,Sorghum,6171.0,hg/ha,494.0,2968.44,28.0,0.01761413504841657,0.16710675216899284,0.0016436323730594103,0.9136349256564378,7.0,4.0,Low,Low,Hot,40103,2025-12-01,v1.0,100
united states,1999,Sorghum,43723.0,hg/ha,715.0,433633.96,10.15,0.12567588955554596,0.2504715201810637,0.24010738073327534,0.3489402087946853,1.0,4.0,Medium,Medium,Cold,40104,2025-12-01,v1.0,100
united states,2000,Sorghum,38226.0,hg/ha,715.0,430005.21,16.43,0.10985741212356656,0.2504715201810637,0.23809810604868456,0.5476115153432458,1.0,4.0,Medium,Medium,Temperate,40105,2025-12-01,v1.0,100
united states,2006,Sorghum,35194.0,hg/ha,715.0,392810.67,10.43,0.10113235780780133,0.2504715201810637,0.2175031222038344,0.3577981651376147,1.0,4.0,Medium,Medium,Cold,40106,2025-12-01,v1.0,100
united states,1992,Soybeans,25295.0,hg/ha,715.0,400975.9,15.07,0.07264643674191738,0.2504715201810637,0.22202429063176726,0.5045871559633028,1.0,5.0,Low,Medium,Temperate,40107,2025-12-01,v1.0,100
united states,1993,Soybeans,21941.0,hg/ha,715.0,391903.86,17.12,0.06299477705356757,0.2504715201810637,0.21700101255816198,0.5694400506168934,1.0,5.0,Low,Medium,Temperate,40108,2025-12-01,v1.0,100
united states,1995,Soybeans,23759.0,hg/ha,715.0,423201.53,23.6,0.0682263564553028,0.2504715201810637,0.2343308412919345,0.774438468838975,1.0,5.0,Low,Medium,Hot,40109,2025-12-01,v1.0,100
united states,1994,Sweet potatoes,181327.0,hg/ha,715.0,425922.68,10.02,0.5216529258571819,0.2504715201810637,0.23583756890005692,0.3448275862068966,1.0,6.0,High,Medium,Cold,40110,2025-12-01,v1.0,100
united states,1993,Wheat,25699.0,hg/ha,715.0,391903.86,4.8,0.073809009942303,0.2504715201810637,0.21700101255816198,0.17968997152799746,1.0,2.0,Low,Medium,Cold,40111,2025-12-01,v1.0,100
united states,1996,Wheat,24389.0,hg/ha,715.0,433180.36,9.31,0.07003928001035957,0.2504715201810637,0.2398562179370148,0.3223663397658969,1.0,2.0,Low,Medium,Cold,40112,2025-12-01,v1.0,100
united states,1998,Wheat,29034.0,hg/ha,715.0,424562.11,13.81,0.08340599415835744,0.2504715201810637,0.23508420786454504,0.4647263524201203,1.0,2.0,Medium,Medium,Cold,40113,2025-12-01,v1.0,100
australia,1994,Sweet potatoes,140961.0,hg/ha,534.0,21057.0,17.36,0.40549344613746563,0.18219539796303283,0.011659446548381983,0.5770325846251186,8.0,6.0,High,Low,Temperate,40114,2025-12-01,v1.0,100
australia,2012,Sweet potatoes,331853.0,hg/ha,534.0,48687.88,19.55,0.9548150386325377,0.18219539796303283,0.026958937474173585,0.646314457450174,8.0,6.0,High,Low,Temperate,40115,2025-12-01,v1.0,100
bolivia,1998,Sorghum,26819.0,hg/ha,1146.0,5074.33,9.83,0.07703198515129278,0.4130516786118446,0.0028096844476120588,0.3388168301170516,32.0,4.0,Low,High,Cold,40116,2025-12-01,v1.0,100
brazil,1997,"Rice, paddy",27310.0,hg/ha,1761.0,110276.11,25.96,0.07844491446166242,0.6450396076952094,0.06106094819625578,0.8490983865865233,3.0,1.0,Low,High,Hot,40117,2025-12-01,v1.0,100
bulgaria,1990,Wheat,45514.0,hg/ha,608.0,3906.0,9.51,0.13082977223349304,0.2101093926820068,0.002162768597182029,0.3286934514394179,63.0,2.0,Medium,Low,Cold,40118,2025-12-01,v1.0,100
china,2005,Cassava,154001.0,hg/ha,645.0,1460000.0,17.55,0.44301808607070403,0.22406639004149378,0.8084163855684692,0.5830433407149637,0.0,7.0,High,Low,Temperate,40119,2025-12-01,v1.0,100
china,2012,Cassava,163011.0,hg/ha,645.0,1806000.0,16.47,0.4689457705644523,0.22406639004149378,1.0,0.54887693767795,0.0,7.0,High,Low,Temperate,40120,2025-12-01,v1.0,100
china,2012,Maize,58699.0,hg/ha,645.0,1806000.0,17.75,0.16877167235003812,0.22406639004149378,1.0,0.5893704523884846,0.0,0.0,Medium,Low,Temperate,40121,2025-12-01,v1.0,100
china,2013,Potatoes,170906.0,hg/ha,645.0,1801862.0,11.03,0.4916648681313938,0.22406639004149378,0.9977087485649778,0.3767795001581778,0.0,3.0,High,Low,Cold,40122,2025-12-01,v1.0,100
china,1995,"Rice, paddy",60210.0,hg/ha,645.0,1087044.0,14.96,0.17311981122573775,0.22406639004149378,0.6019069679270647,0.5011072445428663,0.0,1.0,Medium,Low,Temperate,40123,2025-12-01,v1.0,100
china,1995,Sorghum,39206.0,hg/ha,645.0,1087044.0,18.77,0.11267751543143265,0.22406639004149378,0.6019069679270647,0.6216387219234419,0.0,4.0,Medium,Low,Temperate,40124,2025-12-01,v1.0,100
china,2010,Sorghum,44780.0,hg/ha,645.0,1758000.0,4.46,0.1287175724090301,0.22406639004149378,0.9734219263216374,0.1689338816830117,0.0,4.0,Medium,Low,Cold,40125,2025-12-01,v1.0,100
china,2006,Sweet potatoes,221238.0,hg/ha,645.0,1537000.0,7.32,0.6365030718982461,0.22406639004149378,0.8510520454275093,0.2594115786143626,0.0,6.0,High,Low,Cold,40126,2025-12-01,v1.0,100
china,2010,Sweet potatoes,209274.0,hg/ha,645.0,1758000.0,15.18,0.6020747902907871,0.22406639004149378,0.9734219263216374,0.5080670673837393,0.0,6.0,High,Low,Temperate,40127,2025-12-01,v1.0,100
china,2013,Sweet potatoes,210644.0,hg/ha,645.0,1801862.0,5.62,0.6060171796089265,0.22406639004149378,0.9977087485649778,0.20563112938943373,0.0,6.0,High,Low,Cold,40128,2025-12-01,v1.0,100
china,2006,"Rice, paddy",62796.0,hg/ha,645.0,1537000.0,15.93,0.18056143077078027,0.22406639004149378,0.8510520454275093,0.5317937361594431,0.0,1.0,Medium,Low,Temperate,40129,2025-12-01,v1.0,100
china,2005,Sorghum,44667.0,hg/ha,645.0,1460000.0,12.87,0.12839239723169452,0.22406639004149378,0.8084163855684692,0.43498892755457136,0.0,4.0,Medium,Low,Cold,40130,2025-12-01,v1.0,100
guatemala,2012,Wheat,21677.0,hg/ha,1996.0,19726.3,19.88,0.062235075754305695,0.7336854017351943,0.010922624826636208,0.6567541917114836,39.0,2.0,Low,High,Temperate,40131,2025-12-01,v1.0,100
haiti,2004,Sweet potatoes,33138.0,hg/ha,1440.0,27.85,27.37,0.09521589617415577,0.5239532251980384,1.5398671437401362E-5,0.8937045238848466,41.0,6.0,Medium,High,Hot,40132,2025-12-01,v1.0,100
india,2001,Cassava,266998.0,hg/ha,1083.0,43720.04,26.52,0.7681846304369722,0.3892870614862316,0.02420819544204198,0.8668142992723822,2.0,7.0,High,High,Hot,40133,2025-12-01,v1.0,100
india,2007,Potatoes,164101.0,hg/ha,1083.0,27422.77,24.59,0.4720824160803442,0.3892870614862316,0.015184236216705121,0.8057576716229041,2.0,3.0,High,High,Hot,40134,2025-12-01,v1.0,100
india,2011,Sorghum,9487.0,hg/ha,1083.0,55540.0,26.0,0.027156443792175654,0.3892870614862316,0.03075302393694405,0.8503638089212274,2.0,4.0,Low,High,Hot,40135,2025-12-01,v1.0,100
indonesia,2004,Soybeans,12801.0,hg/ha,2702.0,1597.0,27.32,0.03669299722306154,1.0,8.842525112791255E-4,0.8921227459664663,9.0,5.0,Low,High,Hot,40136,2025-12-01,v1.0,100
jamaica,2009,Cassava,186352.0,hg/ha,2051.0,909.71,27.42,0.536113149451087,0.7544322897019993,5.036932558957532E-4,0.8952863018032269,54.0,7.0,High,High,Hot,40137,2025-12-01,v1.0,100
nicaragua,2013,Soybeans,21034.0,hg/ha,2280.0,4413.82,27.26,0.06038474266557316,0.8408147868728781,0.0024439535425017393,0.89022461246441,48.0,5.0,Low,High,Hot,40138,2025-12-01,v1.0,100
peru,2001,Plantains and others,120549.0,hg/ha,1738.0,8414.17,16.95,0.3467547229536266,0.6363636363636364,0.004658986814152531,0.5640620056944005,35.0,9.0,High,High,Temperate,40139,2025-12-01,v1.0,100
russia,1997,Soybeans,8794.0,hg/ha,460.0,25961.0,7.75,0.025162227881613215,0.15428140324405884,0.014374839742521368,0.2730148687124328,5.0,5.0,Low,Low,Cold,40140,2025-12-01,v1.0,100
russia,1997,Soybeans,8794.0,hg/ha,460.0,25961.0,3.75,0.025162227881613215,0.15428140324405884,0.014374839742521368,0.146472635242012,5.0,5.0,Low,Low,Cold,40141,2025-12-01,v1.0,100
united states,2009,Maize,103181.0,hg/ha,715.0,358337.7,8.02,0.2967755859627919,0.2504715201810637,0.19841509852525138,0.28155646947168617,1.0,0.0,High,Medium,Cold,40142,2025-12-01,v1.0,100
united states,2001,Sorghum,37609.0,hg/ha,715.0,411407.94,23.7,0.10808189810218558,0.2504715201810637,0.22780061412625946,0.7776020246757355,1.0,4.0,Medium,Medium,Hot,40143,2025-12-01,v1.0,100
united states,2009,Sweet potatoes,225200.0,hg/ha,715.0,358337.7,8.02,0.6479043467000475,0.2504715201810637,0.19841509852525138,0.28155646947168617,1.0,6.0,High,Medium,Cold,40144,2025-12-01,v1.0,100
united states,1991,Wheat,23038.0,hg/ha,715.0,384646.39,16.15,0.06615156616451562,0.2504715201810637,0.21298247980027643,0.5387535590003163,1.0,2.0,Low,Medium,Temperate,40145,2025-12-01,v1.0,100
united states,2000,Wheat,28238.0,hg/ha,715.0,430005.21,18.67,0.0811153796348254,0.2504715201810637,0.23809810604868456,0.6184751660866815,1.0,2.0,Low,Medium,Temperate,40146,2025-12-01,v1.0,100
united states,2005,Wheat,28231.0,hg/ha,715.0,388275.15,16.93,0.08109523603976922,0.2504715201810637,0.21499176002196593,0.5634292945270484,1.0,2.0,Low,Medium,Temperate,40147,2025-12-01,v1.0,100
united states,2007,Wheat,27046.0,hg/ha,715.0,400068.14,10.63,0.07768521316240054,0.2504715201810637,0.22152165496171997,0.36412527681113577,1.0,2.0,Low,Medium,Cold,40148,2025-12-01,v1.0,100
china,2009,Cassava,163682.0,hg/ha,645.0,1709000.0,11.39,0.4708766780334096,0.22406639004149378,0.9462901427749755,0.3881683011705157,0.0,7.0,High,Low,Cold,40149,2025-12-01,v1.0,100
china,1991,Potatoes,105654.0,hg/ha,645.0,765307.0,8.02,0.30389203033049883,0.22406639004149378,0.42375801603007784,0.28155646947168617,0.0,3.0,High,Low,Cold,40150,2025-12-01,v1.0,100
china,1996,Cassava,152835.0,hg/ha,645.0,1140812.0,14.58,0.4396627386656307,0.22406639004149378,0.6316788401257771,0.48908573236317626,0.0,7.0,High,Low,Cold,40151,2025-12-01,v1.0,100
china,2009,Cassava,163636.0,hg/ha,645.0,1709000.0,15.3,0.47074430583732607,0.22406639004149378,0.9462901427749755,0.5118633343878519,0.0,7.0,High,Low,Temperate,40152,2025-12-01,v1.0,100
china,2001,Potatoes,136823.0,hg/ha,645.0,1274820.0,21.62,0.393585703802823,0.22406639004149378,0.7058803921568193,0.7118000632711168,0.0,3.0,High,Low,Hot,40153,2025-12-01,v1.0,100
china,2011,Potatoes,162777.0,hg/ha,645.0,1787002.0,12.08,0.46827239895828837,0.22406639004149378,0.9894806199220514,0.4099968364441633,0.0,3.0,High,Low,Cold,40154,2025-12-01,v1.0,100
china,1995,"Rice, paddy",60248.0,hg/ha,645.0,1087044.0,8.67,0.1732291621703285,0.22406639004149378,0.6019069679270647,0.3021195824106296,0.0,1.0,Medium,Low,Cold,40155,2025-12-01,v1.0,100
china,2013,"Rice, paddy",67173.0,hg/ha,645.0,1801862.0,14.14,0.19315693299376988,0.22406639004149378,0.9977087485649778,0.47516608668142996,0.0,1.0,Medium,Low,Cold,40156,2025-12-01,v1.0,100
china,1990,Sorghum,36735.0,hg/ha,645.0,765307.0,11.26,0.1055668263765989,0.22406639004149378,0.42375801603007784,0.384055678582727,0.0,4.0,Medium,Low,Cold,40157,2025-12-01,v1.0,100
china,2006,Sorghum,48462.0,hg/ha,645.0,1537000.0,17.42,0.13931310340858405,0.22406639004149378,0.8510520454275093,0.578930718127175,0.0,4.0,Medium,Low,Temperate,40158,2025-12-01,v1.0,100
china,1996,Soybeans,17702.0,hg/ha,645.0,1140812.0,12.31,0.0507963914188285,0.22406639004149378,0.6316788401257771,0.4172730148687125,0.0,5.0,Low,Low,Cold,40159,2025-12-01,v1.0,100
egypt,2002,"Rice, paddy",93889.0,hg/ha,51.0,5147.0,21.46,0.27003640235392296,0.0,0.002849922543741363,0.7067383739322999,21.0,1.0,High,Low,Hot,40160,2025-12-01,v1.0,100
india,2013,Maize,25726.0,hg/ha,1083.0,45620.0,25.94,0.07388670666609114,0.3892870614862316,0.02526022204341577,0.8484656754191712,2.0,0.0,Low,High,Hot,40161,2025-12-01,v1.0,100
russia,2004,Soybeans,9981.0,hg/ha,460.0,25961.0,1.67,0.02857800607185508,0.15428140324405884,0.014374839742521368,0.08067067383739322,5.0,5.0,Low,Low,Cold,40162,2025-12-01,v1.0,100
united states,1995,Maize,71228.0,hg/ha,715.0,423201.53,14.39,0.2048258298441749,0.2504715201810637,0.2343308412919345,0.4830749762733313,1.0,0.0,Medium,Medium,Cold,40163,2025-12-01,v1.0,100
united states,1997,Maize,79521.0,hg/ha,715.0,434540.76,14.15,0.2286902346728824,0.2504715201810637,0.24060948484184908,0.475482442265106,1.0,0.0,High,Medium,Cold,40164,2025-12-01,v1.0,100
united states,2008,Maize,96209.0,hg/ha,715.0,379202.92,15.08,0.2767125652868304,0.2504715201810637,0.20996837674348565,0.5049035115469789,1.0,0.0,High,Medium,Temperate,40165,2025-12-01,v1.0,100
united states,1997,"Rice, paddy",66099.0,hg/ha,715.0,434540.76,14.15,0.1900663299808636,0.2504715201810637,0.24060948484184908,0.475482442265106,1.0,1.0,Medium,Medium,Cold,40166,2025-12-01,v1.0,100
united states,2010,"Rice, paddy",75375.0,hg/ha,715.0,374818.2,18.69,0.21675947108674695,0.2504715201810637,0.2075405140097567,0.6191078772540336,1.0,1.0,High,Medium,Temperate,40167,2025-12-01,v1.0,100
united states,1997,Soybeans,26164.0,hg/ha,715.0,434540.76,15.91,0.07514712018532108,0.2504715201810637,0.24060948484184908,0.5311610249920911,1.0,5.0,Low,Medium,Temperate,40168,2025-12-01,v1.0,100
united states,2006,Soybeans,28817.0,hg/ha,715.0,392810.67,15.31,0.08278154271161565,0.2504715201810637,0.2175031222038344,0.5121796899715281,1.0,5.0,Medium,Medium,Temperate,40169,2025-12-01,v1.0,100
united states,1996,Sweet potatoes,176991.0,hg/ha,715.0,433180.36,10.11,0.5091754075480929,0.2504715201810637,0.2398562179370148,0.347674786459981,1.0,6.0,High,Medium,Cold,40170,2025-12-01,v1.0,100
united states,1996,Sweet potatoes,176991.0,hg/ha,715.0,433180.36,12.85,0.5091754075480929,0.2504715201810637,0.2398562179370148,0.4343562163872193,1.0,6.0,High,Medium,Cold,40171,2025-12-01,v1.0,100
united states,2005,Wheat,28231.0,hg/ha,715.0,388275.15,16.71,0.08109523603976922,0.2504715201810637,0.21499176002196593,0.5564694716861752,1.0,2.0,Low,Medium,Temperate,40172,2025-12-01,v1.0,100
venezuela,2002,Cassava,124694.0,hg/ha,2044.0,3928.0,26.52,0.3586826088833254,0.7517917766880422,0.0021749502142846115,0.8668142992723822,6.0,7.0,High,High,Hot,40173,2025-12-01,v1.0,100
venezuela,1995,Sweet potatoes,53910.0,hg/ha,2044.0,3928.0,25.55,0.15499057567517013,0.7517917766880422,0.0021749502142846115,0.8361278076558051,6.0,6.0,Medium,High,Hot,40174,2025-12-01,v1.0,100
algeria,2011,Sorghum,100000.0,hg/ha,89.0,13861.76,17.79,0.28762176083797353,0.014334213504337986,0.00767537115560069,0.5906358747231888,80.0,4.0,High,Low,Temperate,40175,2025-12-01,v1.0,100
brazil,2006,Sorghum,22223.0,hg/ha,1761.0,238716.0,24.57,0.06380627616868823,0.6450396076952094,0.1321793827725223,0.805124960455552,3.0,4.0,Low,High,Hot,40176,2025-12-01,v1.0,100
china,1998,Cassava,155095.0,hg/ha,645.0,1231699.0,11.7,0.44616624221234225,0.22406639004149378,0.6820038689258886,0.3979753242644733,0.0,7.0,High,Low,Cold,40177,2025-12-01,v1.0,100
china,2005,Cassava,154001.0,hg/ha,645.0,1460000.0,12.24,0.44301808607070403,0.22406639004149378,0.8084163855684692,0.4150585257829801,0.0,7.0,High,Low,Cold,40178,2025-12-01,v1.0,100
china,2002,Maize,48737.0,hg/ha,645.0,1312285.0,15.74,0.1401044589286485,0.22406639004149378,0.7266251323726497,0.5257829800695982,0.0,0.0,Medium,Low,Temperate,40179,2025-12-01,v1.0,100
china,2005,Maize,52881.0,hg/ha,645.0,1460000.0,15.89,0.15202946720191077,0.22406639004149378,0.8084163855684692,0.530528313824739,0.0,0.0,Medium,Low,Temperate,40180,2025-12-01,v1.0,100
china,1997,Potatoes,149655.0,hg/ha,645.0,1195466.0,13.06,0.43051179119724897,0.22406639004149378,0.6619412992678029,0.4409996836444164,0.0,3.0,High,Low,Cold,40181,2025-12-01,v1.0,100
china,1998,Potatoes,158916.0,hg/ha,645.0,1231699.0,16.65,0.4571617674565834,0.22406639004149378,0.6820038689258886,0.5545713381841189,0.0,3.0,High,Low,Temperate,40182,2025-12-01,v1.0,100
china,2001,Potatoes,136841.0,hg/ha,645.0,1274820.0,13.26,0.3936375016186818,0.22406639004149378,0.7058803921568193,0.4473267953179374,0.0,3.0,High,Low,Cold,40183,2025-12-01,v1.0,100
china,2007,"Rice, paddy",64223.0,hg/ha,645.0,1623000.0,5.8,0.18466784650580567,0.22406639004149378,0.8986710941012424,0.21132552989560266,0.0,1.0,Medium,Low,Cold,40184,2025-12-01,v1.0,100
china,2008,"Rice, paddy",65558.0,hg/ha,645.0,1672300.0,12.13,0.18850951784866404,0.22406639004149378,0.925968990608394,0.41157861436254356,0.0,1.0,Medium,Low,Cold,40185,2025-12-01,v1.0,100
china,2012,"Rice, paddy",67747.0,hg/ha,645.0,1806000.0,12.7,0.19480870778837714,0.22406639004149378,1.0,0.4296108826320785,0.0,1.0,Medium,Low,Cold,40186,2025-12-01,v1.0,100
china,1996,Sorghum,43990.0,hg/ha,645.0,1140812.0,3.89,0.12644422382411763,0.22406639004149378,0.6316788401257771,0.15090161341347677,0.0,4.0,Medium,Low,Cold,40187,2025-12-01,v1.0,100
china,1995,Sweet potatoes,192557.0,hg/ha,645.0,1087044.0,21.21,0.5539690076401779,0.22406639004149378,0.6019069679270647,0.6988294843403986,0.0,6.0,High,Low,Temperate,40188,2025-12-01,v1.0,100
china,2006,Sweet potatoes,221238.0,hg/ha,645.0,1537000.0,15.87,0.6365030718982461,0.22406639004149378,0.8510520454275093,0.5298956026573869,0.0,6.0,High,Low,Temperate,40189,2025-12-01,v1.0,100
china,2007,Sweet potatoes,207023.0,hg/ha,645.0,1623000.0,9.66,0.595597185652005,0.22406639004149378,0.8986710941012424,0.3334387851945587,0.0,6.0,High,Low,Cold,40190,2025-12-01,v1.0,100
china,2012,Sweet potatoes,212325.0,hg/ha,645.0,1806000.0,12.29,0.6108545200788478,0.22406639004149378,1.0,0.41664030370136035,0.0,6.0,High,Low,Cold,40191,2025-12-01,v1.0,100
china,2012,Sweet potatoes,212325.0,hg/ha,645.0,1806000.0,14.19,0.6108545200788478,0.22406639004149378,1.0,0.4767478645998102,0.0,6.0,High,Low,Cold,40192,2025-12-01,v1.0,100
china,2013,Wheat,50553.0,hg/ha,645.0,1801862.0,16.86,0.14533028301751055,0.22406639004149378,0.9977087485649778,0.561214805441316,0.0,2.0,Medium,Low,Temperate,40193,2025-12-01,v1.0,100
china,1990,Soybeans,14551.0,hg/ha,645.0,765307.0,19.33,0.0417288959871081,0.22406639004149378,0.42375801603007784,0.6393546346093008,0.0,5.0,Low,Low,Temperate,40194,2025-12-01,v1.0,100
india,1991,Maize,13763.0,hg/ha,1083.0,72133.0,25.85,0.03946130271506885,0.3892870614862316,0.03994073178163304,0.8456184751660867,2.0,0.0,Low,High,Hot,40195,2025-12-01,v1.0,100
india,2013,"Rice, paddy",36070.0,hg/ha,1083.0,45620.0,25.44,0.10365318484626121,0.3892870614862316,0.02526022204341577,0.8326478962353686,2.0,1.0,Medium,High,Hot,40196,2025-12-01,v1.0,100
japan,2004,Potatoes,330734.0,hg/ha,1668.0,64688.88,16.33,0.9515949410799844,0.6099585062240664,0.03581884907682944,0.5444479595064852,10.0,3.0,High,High,Temperate,40197,2025-12-01,v1.0,100
mexico,2010,Potatoes,277578.0,hg/ha,758.0,63402.29,15.87,0.7986302355361793,0.2666918144096567,0.03510645149737434,0.5298956026573869,4.0,3.0,High,Medium,Temperate,40198,2025-12-01,v1.0,100
pakistan,1999,"Rice, paddy",30744.0,hg/ha,494.0,20450.0,19.84,0.08832678666494008,0.16710675216899284,0.011323344658324356,0.6554887693767795,7.0,1.0,Medium,Low,Temperate,40199,2025-12-01,v1.0,100
pakistan,2011,Soybeans,6953.0,hg/ha,494.0,1979.27,27.41,0.019864462381836232,0.16710675216899284,0.001095919182633869,0.8949699462195507,7.0,5.0,Low,Low,Hot,40200,2025-12-01,v1.0,100
united states,1997,Maize,79521.0,hg/ha,715.0,434540.76,15.05,0.2286902346728824,0.2504715201810637,0.24060948484184908,0.5039544447959508,1.0,0.0,High,Medium,Temperate,40201,2025-12-01,v1.0,100
united states,2012,"Rice, paddy",83651.0,hg/ha,715.0,407779.2,15.97,0.2405749557560323,0.2504715201810637,0.22579134497876735,0.5330591584941474,1.0,1.0,High,Medium,Temperate,40202,2025-12-01,v1.0,100
united states,1990,Sorghum,39592.0,hg/ha,715.0,400975.93,16.11,0.11378829081595948,0.2504715201810637,0.2220243072430633,0.5374881366656121,1.0,4.0,Medium,Medium,Temperate,40203,2025-12-01,v1.0,100
united states,2006,Sorghum,35194.0,hg/ha,715.0,392810.67,21.85,0.10113235780780133,0.2504715201810637,0.2175031222038344,0.719076241695666,1.0,4.0,Medium,Medium,Hot,40204,2025-12-01,v1.0,100
brazil,1995,Potatoes,152304.0,hg/ha,1761.0,92967.22,18.27,0.4381347030977972,0.6450396076952094,0.05147684499395006,0.6058209427396393,3.0,3.0,High,High,Temperate,40205,2025-12-01,v1.0,100
china,1991,Maize,45799.0,hg/ha,645.0,765307.0,15.01,0.13164990431792348,0.22406639004149378,0.42375801603007784,0.5026890224612465,0.0,0.0,Medium,Low,Temperate,40206,2025-12-01,v1.0,100
china,2011,Maize,57481.0,hg/ha,645.0,1787002.0,18.02,0.16526668681026171,0.22406639004149378,0.9894806199220514,0.597912053147738,0.0,0.0,Medium,Low,Temperate,40207,2025-12-01,v1.0,100
china,1995,Potatoes,133844.0,hg/ha,645.0,1087044.0,16.25,0.38501316527819746,0.22406639004149378,0.6019069679270647,0.5419171148370768,0.0,3.0,High,Low,Temperate,40208,2025-12-01,v1.0,100
china,2010,Wheat,47484.0,hg/ha,645.0,1758000.0,16.44,0.13649875541359116,0.22406639004149378,0.9734219263216374,0.5479278709269219,0.0,2.0,Medium,Low,Temperate,40209,2025-12-01,v1.0,100
china,2012,Wheat,49868.0,hg/ha,645.0,1806000.0,21.58,0.14335908835844088,0.22406639004149378,1.0,0.7105346409364125,0.0,2.0,Medium,Low,Hot,40210,2025-12-01,v1.0,100
china,2009,Cassava,163636.0,hg/ha,645.0,1709000.0,19.53,0.47074430583732607,0.22406639004149378,0.9462901427749755,0.6456817462828219,0.0,7.0,High,Low,Temperate,40211,2025-12-01,v1.0,100
china,1990,Maize,45240.0,hg/ha,645.0,765307.0,16.2,0.13004129436986517,0.22406639004149378,0.42375801603007784,0.5403353369186966,0.0,0.0,Medium,Low,Temperate,40212,2025-12-01,v1.0,100
china,1997,Maize,43874.0,hg/ha,645.0,1195466.0,16.03,0.12611041567747228,0.22406639004149378,0.6619412992678029,0.5349572919962038,0.0,0.0,Medium,Low,Temperate,40213,2025-12-01,v1.0,100
china,1991,"Rice, paddy",56402.0,hg/ha,645.0,765307.0,5.68,0.16216169551517245,0.22406639004149378,0.42375801603007784,0.20752926289149,0.0,1.0,Medium,Low,Cold,40214,2025-12-01,v1.0,100
china,2013,"Rice, paddy",67173.0,hg/ha,645.0,1801862.0,17.31,0.19315693299376988,0.22406639004149378,0.9977087485649778,0.5754508067067383,0.0,1.0,Medium,Low,Temperate,40215,2025-12-01,v1.0,100
china,1992,Sorghum,35961.0,hg/ha,645.0,799174.0,4.61,0.10333952029467201,0.22406639004149378,0.4425105081397676,0.17367921543815248,0.0,4.0,Medium,Low,Cold,40216,2025-12-01,v1.0,100
china,1994,Sorghum,46267.0,hg/ha,645.0,978551.0,11.16,0.13299664753025137,0.22406639004149378,0.5418333231856771,0.3808921227459665,0.0,4.0,Medium,Low,Cold,40217,2025-12-01,v1.0,100
china,2002,Sorghum,39471.0,hg/ha,645.0,1312285.0,14.89,0.11344009438713112,0.22406639004149378,0.7266251323726497,0.49889275545713385,0.0,4.0,Medium,Low,Temperate,40218,2025-12-01,v1.0,100
